"County Name","Census Tract","Life Expectancy","Lower CI","Upper CI"
"Spokane","53063004900","81.92","80.09","83.75"
"Spokane","53063005000","79.19","77.12","81.25"
"Spokane","53063010100","84.48","82.36","86.6"
"Spokane","53063010201","78.67","76.55","80.79"
"Spokane","53063010202","81.02","78.98","83.05"
"Spokane","53063010301","77.07","74.9","79.23"
"Spokane","53063010303","79.9","77.19","82.61"
"Spokane","53063010304","77.91","76.26","79.57"
"Spokane","53063010305","80.05","78.09","82.01"
"Spokane","53063010401","80.45","77.42","83.49"
"Spokane","53063010402","80.38","78.65","82.1"
"Spokane","53063010501","81.43","80.23","82.64"
"Spokane","53063010503","83.14","81.44","84.84"
"Spokane","53063010504","83.78","81.65","85.92"
"Spokane","53063010601","79.57","77.74","81.4"
"Spokane","53063010602","83.43","82.09","84.77"
"Spokane","53063010700","83.17","81.32","85.01"
"Spokane","53063010800","77.27","74.39","80.16"
"Spokane","53063010900","82.11","80.3","83.92"
"Spokane","53063011000","79.25","76.78","81.73"
"Spokane","53063011101","78.14","76.47","79.81"
"Spokane","53063011102","74.27","72.17","76.37"
"Spokane","53063011201","73.54","71.88","75.19"
"Spokane","53063011202","78.74","76.58","80.89"
"Spokane","53063011300","83.31","81.75","84.88"
"Spokane","53063011400","80.51","78.64","82.39"
"Spokane","53063011500","77.85","74.29","81.42"
"Spokane","53063011600","79.58","76.6","82.56"
"Spokane","53063011701","78.68","75.81","81.55"
"Spokane","53063011702","77.15","74.99","79.32"
"Spokane","53063011800","77.86","75.87","79.84"
"Spokane","53063011900","76.18","74.3","78.06"
"Spokane","53063012000","78.54","76.11","80.98"
"Spokane","53063012100","80.03","76.8","83.27"
"Spokane","53063012200","72.72","70.09","75.36"
"Spokane","53063012300","76.96","75.03","78.9"
"Spokane","53063012401","80.2","78.77","81.64"
"Spokane","53063012402","80.51","78.57","82.44"
"Spokane","53063012500","69.87","67.94","71.8"
"Spokane","53063012600","78.77","76.79","80.75"
"Spokane","53063012701","78.94","76.65","81.22"
"Spokane","53063012702","78.52","75.67","81.38"
"Spokane","53063012801","80.39","78.36","82.41"
"Spokane","53063012802","85.28","83.6","86.95"
"Spokane","53063012901","77.08","74.36","79.81"
"Spokane","53063012902","77.93","76.48","79.38"
"Spokane","53063013000","78.37","76.72","80.02"
"Spokane","53063013100","79.52","78.14","80.89"
"Spokane","53063013201","78.1","76.76","79.44"
"Spokane","53063013202","82.61","81.25","83.97"
"Spokane","53063013300","78.28","75.34","81.23"
"Spokane","53063013401","83.73","81.79","85.67"
"Spokane","53063013500","82","80.54","83.45"
"Spokane","53063013600","83.73","81.2","86.25"
"Spokane","53063013700","79.09","76.38","81.8"
"Spokane","53063013800","--","--","--"
"Spokane","53063013900","82.11","80.18","84.04"
"Spokane","53063014001","81.28","78.58","83.99"
"Spokane","53063014002","78.13","76.14","80.12"
"Spokane","53063014100","80.33","78.54","82.13"
"Spokane","53063014200","81.78","79.02","84.54"
"Spokane","53063014300","79.02","76.15","81.89"
"Spokane","53063014400","76.95","74.94","78.96"
"Spokane","53063014500","71.93","68.75","75.11"
"Stevens","53065941000","--","--","--"
"Stevens","53065950100","81.32","79.34","83.3"
"Stevens","53065950200","80.03","77.8","82.26"
"Stevens","53065950300","74.62","71.95","77.3"
"Stevens","53065950500","78.03","75.42","80.64"
"Stevens","53065950600","76.73","73.46","79.99"
"Stevens","53065950700","73.63","71","76.26"
"Stevens","53065950800","76.89","73.5","80.28"
"Stevens","53065950900","80.84","77.03","84.65"
"Stevens","53065951100","76.22","73.63","78.81"
"Stevens","53065951300","78.93","76.35","81.52"
"Stevens","53065951400","81.15","79.57","82.72"
"Thurston","53067010100","80.08","77.8","82.35"
"Thurston","53067010200","80.58","78.83","82.33"
"Thurston","53067010300","77.55","75.56","79.53"
"Thurston","53067010400","81.3","78.95","83.64"
"Thurston","53067010510","72.89","69.74","76.04"
"Thurston","53067010520","79.85","77.81","81.89"
"Thurston","53067010600","81.44","79.67","83.2"
"Thurston","53067010700","81.1","79.34","82.86"
"Thurston","53067010800","80.14","78.51","81.77"
"Thurston","53067010910","79.31","77.44","81.19"
"Thurston","53067010920","78.03","75.81","80.24"
"Thurston","53067011000","80.95","78.87","83.02"
"Thurston","53067011100","80.27","78.17","82.36"
"Thurston","53067011200","79.29","77.1","81.48"
"Thurston","53067011300","79.42","77.53","81.32"
"Thurston","53067011410","78.18","76.73","79.63"
"Thurston","53067011420","82.02","80.57","83.47"
"Thurston","53067011500","78.02","76.11","79.92"
"Thurston","53067011610","79.38","77.89","80.87"
"Thurston","53067011621","82.22","80.28","84.16"
"Thurston","53067011622","80.92","78.79","83.05"
"Thurston","53067011623","82.77","81.05","84.48"
"Thurston","53067011624","77.3","75.11","79.49"
"Thurston","53067011710","83.69","82.08","85.31"
"Thurston","53067011720","81.03","78.56","83.5"
"Thurston","53067011810","83.94","80.98","86.89"
"Thurston","53067011821","79.17","76.92","81.43"
"Thurston","53067011822","78.2","76.04","80.36"
"Thurston","53067011900","82.65","81.33","83.98"
"Thurston","53067012000","81.87","80.08","83.67"
"Thurston","53067012100","82.38","80.62","84.13"
"Thurston","53067012211","79.32","75.99","82.65"
"Thurston","53067012212","77.17","75.8","78.54"
"Thurston","53067012221","83.01","81.38","84.63"
"Thurston","53067012222","86.67","85.27","88.07"
"Thurston","53067012310","80.34","79.07","81.61"
"Thurston","53067012320","76.22","73.13","79.32"
"Thurston","53067012330","79.1","76.43","81.77"
"Thurston","53067012411","77.2","75.76","78.63"
"Thurston","53067012412","77.53","75.45","79.61"
"Thurston","53067012420","81.08","79.01","83.16"
"Thurston","53067012510","77.82","75.38","80.26"
"Thurston","53067012520","79.26","77.47","81.06"
"Thurston","53067012530","78.54","76.56","80.52"
"Thurston","53067012610","80.52","78.81","82.24"
"Thurston","53067012620","81.94","80.11","83.76"
"Thurston","53067012710","80.05","76.8","83.29"
"Thurston","53067012720","76.2","74.52","77.87"
"Thurston","53067012730","79.09","77.46","80.72"
"Thurston","53067990100","--","--","--"
"Wahkiakum","53069950100","79.46","77.4","81.51"
"Walla Walla","53071920000","81.42","79.64","83.19"
"Walla Walla","53071920100","80.36","78.31","82.4"
"Walla Walla","53071920200","82.97","81.01","84.93"
"Walla Walla","53071920300","79.64","78.22","81.05"
"Walla Walla","53071920400","--","--","--"
"Walla Walla","53071920500","76.57","73.43","79.71"
"Walla Walla","53071920600","73.8","71.86","75.74"
"Walla Walla","53071920701","78.42","75.87","80.98"
"Walla Walla","53071920702","80","77.96","82.04"
"Walla Walla","53071920801","80.03","78.13","81.92"
"Walla Walla","53071920802","77.74","75.63","79.86"
"Walla Walla","53071920900","83.32","82.05","84.59"
"Whatcom","53073000100","82.82","81.45","84.18"
"Whatcom","53073000200","80.13","78.9","81.36"
"Whatcom","53073000300","75.99","74.64","77.34"
"Whatcom","53073000400","78.71","77.13","80.28"
"Whatcom","53073000501","77.88","76","79.75"
"Whatcom","53073000502","82.99","79.32","86.66"
"Whatcom","53073000600","--","--","--"
"Whatcom","53073000700","82.12","79.67","84.57"
"Whatcom","53073000803","83","81.42","84.58"
"Whatcom","53073000804","85.95","84.51","87.4"
"Whatcom","53073000805","85.53","83.72","87.33"
"Whatcom","53073000806","86.83","85.37","88.28"
"Whatcom","53073000901","82.61","80.83","84.39"
"Whatcom","53073000902","81.12","79.68","82.56"
"Whatcom","53073001000","82.09","78.29","85.88"
"Whatcom","53073001100","84.73","83.21","86.24"
"Whatcom","53073001201","80.44","77.93","82.96"
"Whatcom","53073001202","82.77","79.88","85.67"
"Whatcom","53073010100","77.97","76.49","79.45"
"Whatcom","53073010200","81.32","79.88","82.76"
"Whatcom","53073010301","83.41","81.78","85.03"
"Whatcom","53073010302","86.79","84.8","88.78"
"Whatcom","53073010303","77.44","75.82","79.05"
"Whatcom","53073010401","78.59","77.12","80.06"
"Whatcom","53073010403","82.32","79.99","84.65"
"Whatcom","53073010404","80.06","78.32","81.8"
"Whatcom","53073010501","81.59","80.02","83.16"
"Whatcom","53073010502","79.45","77.93","80.97"
"Whatcom","53073010600","81.47","79.96","82.98"
"Whatcom","53073010701","82.62","80.88","84.37"
"Whatcom","53073010702","82.12","80.05","84.19"
"Whatcom","53073010900","--","--","--"
"Whatcom","53073011000","--","--","--"
"Whatcom","53073940000","74.44","71.9","76.99"
"Whitman","53075000100","--","--","--"
"Whitman","53075000200","82.65","80.91","84.39"
"Whitman","53075000300","86.87","84.83","88.92"
"Whitman","53075000400","81.64","79.61","83.68"
"Whitman","53075000500","--","--","--"
"Whitman","53075000600","--","--","--"
"Whitman","53075000700","84.58","82.12","87.05"
"Whitman","53075000800","79.77","77.53","82.01"
"Whitman","53075000900","76.34","73.75","78.93"
"Whitman","53075001000","84.46","81.24","87.69"
"Yakima","53077000100","70.02","66.88","73.16"
"Yakima","53077000200","69.97","68.08","71.85"
"Yakima","53077000300","73.9","72.05","75.75"
"Yakima","53077000400","83.97","82.54","85.4"
"Yakima","53077000500","75.1","73.26","76.94"
"Yakima","53077000600","75.96","73.63","78.28"
"Yakima","53077000700","75.45","73.84","77.05"
"Yakima","53077000800","81.34","79.44","83.25"
"Yakima","53077000901","81.58","79.97","83.2"
"Yakima","53077000902","78.62","76.51","80.73"
"Yakima","53077001000","80.34","78.54","82.14"
"Yakima","53077001100","78.21","76.7","79.72"
"Yakima","53077001201","77.87","75.41","80.33"
"Yakima","53077001202","79.3","77.33","81.28"
"Yakima","53077001300","75.06","72.65","77.48"
"Yakima","53077001400","71.72","69.66","73.79"
"Yakima","53077001501","78.17","75.95","80.38"
"Yakima","53077001502","74.1","71.34","76.86"
"Yakima","53077001601","79.3","76.15","82.44"
"Yakima","53077001602","82.15","80.75","83.55"
"Yakima","53077001701","82.95","80.4","85.5"
"Yakima","53077001702","80.34","78.5","82.18"
"Yakima","53077001800","78.66","76.96","80.36"
"Yakima","53077001901","78.76","76.14","81.37"
"Yakima","53077001902","79.62","77.78","81.46"
"Yakima","53077002001","80.34","78.42","82.26"
"Yakima","53077002002","79.99","78.36","81.62"
"Yakima","53077002101","--","--","--"
"Yakima","53077002102","80.91","79.06","82.76"
"Yakima","53077002200","80.84","79.22","82.46"
"Yakima","53077002701","83.61","80.5","86.72"
"Yakima","53077002801","81.55","79.24","83.87"
"Yakima","53077002802","80.8","79.3","82.29"
"Yakima","53077002900","80.39","78.65","82.13"
"Yakima","53077003001","81.14","78.96","83.33"
"Yakima","53077003002","80.02","77.89","82.16"
"Yakima","53077003100","80.36","78.41","82.31"
"Yakima","53077003200","76.97","75.24","78.69"
"Yakima","53077003400","79.69","77.66","81.71"
"Yakima","53077940001","77.06","74.89","79.22"
"Yakima","53077940002","72.77","70.52","75.01"
"Yakima","53077940003","72.03","69.26","74.81"
"Yakima","53077940004","72.65","70.77","74.53"
"Yakima","53077940005","73.56","71.4","75.71"
"Yakima","53077940006","80.32","77.43","83.22"


"Life Expectancy at Birth"
"Geography: Census Tract, Time Period: 2006-2010"
"Created: 4/5/2023"

"""**"" indicates data suppression to protect confidentiality."

"""--"" indicates no data collected."

"""NR"" indicates data are not reliable."
